Filename,Name from collaborator,Sample Name,Species,Matrix,Growth-Harvest Conditions,Treatment,Project ID
BRYU005_Neg_SA0198_QE2_HILIC_445,SA0198,BRYU005_SA0198,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 6 SAAC2-wVitaminMix-wVk-noGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-noGlucose,BRYU005
BRYU005_Pos_SA0184_QE2_HILIC_446,SA0184,BRYU005_SA0184,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 16 SAAC2-wSugarMix-onlyAAA passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA,BRYU005
BRYU005_Neg_SA0184_QE2_HILIC_447,SA0184,BRYU005_SA0184,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 16 SAAC2-wSugarMix-onlyAAA passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA,BRYU005
BRYU005_Pos_SA0172_QE2_HILIC_448,SA0172,BRYU005_SA0172,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 4 MegaMedia-wSugarMix passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,MegaMedia-wSugarMix,BRYU005
BRYU005_Neg_SA0172_QE2_HILIC_449,SA0172,BRYU005_SA0172,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 4 MegaMedia-wSugarMix passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,MegaMedia-wSugarMix,BRYU005
BRYU005_Pos_SA0202_QE2_HILIC_450,SA0202,BRYU005_SA0202,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 10 SAAC2-wPolysaccharides passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wPolysaccharides,BRYU005
BRYU005_Neg_SA0202_QE2_HILIC_451,SA0202,BRYU005_SA0202,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 10 SAAC2-wPolysaccharides passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wPolysaccharides,BRYU005
BRYU005_Pos_SA0154_QE2_HILIC_452,SA0154,BRYU005_SA0154,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 10 SAAC2-wPolysaccharides passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wPolysaccharides,BRYU005
BRYU005_Neg_SA0154_QE2_HILIC_453,SA0154,BRYU005_SA0154,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 10 SAAC2-wPolysaccharides passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wPolysaccharides,BRYU005
BRYU005_Pos_SA0151_QE2_HILIC_454,SA0151,BRYU005_SA0151,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 7 SAAC2-wVitaminMix-wVk-wGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-wGlucose,BRYU005
BRYU005_Neg_SA0151_QE2_HILIC_455,SA0151,BRYU005_SA0151,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 7 SAAC2-wVitaminMix-wVk-wGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-wGlucose,BRYU005
BRYU005_Pos_SA0146_QE2_HILIC_456,SA0146,BRYU005_SA0146,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 2 BHI-wVk-wHemin-wMucin passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin-wMucin,BRYU005
BRYU005_Neg_SA0146_QE2_HILIC_457,SA0146,BRYU005_SA0146,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 2 BHI-wVk-wHemin-wMucin passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin-wMucin,BRYU005
BRYU005_Pos_SA0187_QE2_HILIC_458,SA0187,BRYU005_SA0187,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 19 SAAC2-wSugarMix-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wBileAcids,BRYU005
BRYU005_Neg_SA0187_QE2_HILIC_459,SA0187,BRYU005_SA0187,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 19 SAAC2-wSugarMix-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wBileAcids,BRYU005
BRYU005_Pos_SA0201_QE2_HILIC_464,SA0201,BRYU005_SA0201,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 9 SAAC2-noVitaminMix-noVk-wGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-wGlucose,BRYU005
BRYU005_Neg_SA0201_QE2_HILIC_465,SA0201,BRYU005_SA0201,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 9 SAAC2-noVitaminMix-noVk-wGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-wGlucose,BRYU005
BRYU005_Pos_SA0170_QE2_HILIC_466,SA0170,BRYU005_SA0170,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 2 BHI-wVk-wHemin-wMucin passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin-wMucin,BRYU005
BRYU005_Neg_SA0170_QE2_HILIC_467,SA0170,BRYU005_SA0170,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 2 BHI-wVk-wHemin-wMucin passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin-wMucin,BRYU005
BRYU005_Pos_SA0197_QE2_HILIC_468,SA0197,BRYU005_SA0197,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 5 SAAC2-wVitaminMix-noVk-noGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Neg_SA0197_QE2_HILIC_469,SA0197,BRYU005_SA0197,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 5 SAAC2-wVitaminMix-noVk-noGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Pos_SA0147_QE2_HILIC_470,SA0147,BRYU005_SA0147,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 3 YCFAC passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,YCFAC,BRYU005
BRYU005_Neg_SA0147_QE2_HILIC_471,SA0147,BRYU005_SA0147,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 3 YCFAC passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,YCFAC,BRYU005
BRYU005_Pos_SA0193_QE2_HILIC_472,SA0193,BRYU005_SA0193,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 1 BHI-wVk-wHemin passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin,BRYU005
BRYU005_Neg_SA0193_QE2_HILIC_473,SA0193,BRYU005_SA0193,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 1 BHI-wVk-wHemin passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin,BRYU005
BRYU005_Pos_SA0155_QE2_HILIC_474,SA0155,BRYU005_SA0155,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 11 SAAC2-wDisaccharides-wPolysaccharides passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wDisaccharides-wPolysaccharides,BRYU005
BRYU005_Neg_SA0155_QE2_HILIC_475,SA0155,BRYU005_SA0155,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 11 SAAC2-wDisaccharides-wPolysaccharides passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wDisaccharides-wPolysaccharides,BRYU005
BRYU005_Pos_SA0150_QE2_HILIC_476,SA0150,BRYU005_SA0150,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 6 SAAC2-wVitaminMix-wVk-noGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-noGlucose,BRYU005
BRYU005_Neg_SA0150_QE2_HILIC_477,SA0150,BRYU005_SA0150,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 6 SAAC2-wVitaminMix-wVk-noGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-noGlucose,BRYU005
BRYU005_Pos_SA0194_QE2_HILIC_478,SA0194,BRYU005_SA0194,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 2 BHI-wVk-wHemin-wMucin passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin-wMucin,BRYU005
BRYU005_Neg_SA0194_QE2_HILIC_479,SA0194,BRYU005_SA0194,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 2 BHI-wVk-wHemin-wMucin passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin-wMucin,BRYU005
BRYU005_Pos_SA0153_QE2_HILIC_480,SA0153,BRYU005_SA0153,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 9 SAAC2-noVitaminMix-noVk-wGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-wGlucose,BRYU005
BRYU005_Neg_SA0153_QE2_HILIC_481,SA0153,BRYU005_SA0153,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 9 SAAC2-noVitaminMix-noVk-wGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-wGlucose,BRYU005
BRYU005_Pos_SA0191_QE2_HILIC_486,SA0191,BRYU005_SA0191,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 23 SAAC2-wSugarMix-onlyAAA-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA-wBileAcids,BRYU005
BRYU005_Neg_SA0191_QE2_HILIC_487,SA0191,BRYU005_SA0191,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 23 SAAC2-wSugarMix-onlyAAA-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA-wBileAcids,BRYU005
BRYU005_Pos_SA0192_QE2_HILIC_488,SA0192,BRYU005_SA0192,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 24 SAAC2-noAA-wMucin-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin-wBileAcids,BRYU005
BRYU005_Neg_SA0192_QE2_HILIC_489,SA0192,BRYU005_SA0192,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 24 SAAC2-noAA-wMucin-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin-wBileAcids,BRYU005
BRYU005_Pos_SA0207_QE2_HILIC_490,SA0207,BRYU005_SA0207,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 15 SAAC2-wSugarMix-noAAA passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA,BRYU005
BRYU005_Neg_SA0207_QE2_HILIC_491,SA0207,BRYU005_SA0207,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 15 SAAC2-wSugarMix-noAAA passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA,BRYU005
BRYU005_Pos_SA0181_QE2_HILIC_492,SA0181,BRYU005_SA0181,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 13 SAAC2-wSugarMix-wSCFAC passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wSCFAC,BRYU005
BRYU005_Neg_SA0181_QE2_HILIC_493,SA0181,BRYU005_SA0181,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 13 SAAC2-wSugarMix-wSCFAC passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wSCFAC,BRYU005
BRYU005_Pos_SA0208_QE2_HILIC_494,SA0208,BRYU005_SA0208,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 16 SAAC2-wSugarMix-onlyAAA passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA,BRYU005
BRYU005_Neg_SA0208_QE2_HILIC_495,SA0208,BRYU005_SA0208,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 16 SAAC2-wSugarMix-onlyAAA passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA,BRYU005
BRYU005_Pos_SA0179_QE2_HILIC_496,SA0179,BRYU005_SA0179,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 11 SAAC2-wDisaccharides-wPolysaccharides passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wDisaccharides-wPolysaccharides,BRYU005
BRYU005_Neg_SA0179_QE2_HILIC_497,SA0179,BRYU005_SA0179,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 11 SAAC2-wDisaccharides-wPolysaccharides passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wDisaccharides-wPolysaccharides,BRYU005
BRYU005_Pos_SA0174_QE2_HILIC_498,SA0174,BRYU005_SA0174,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 6 SAAC2-wVitaminMix-wVk-noGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-noGlucose,BRYU005
BRYU005_Neg_SA0174_QE2_HILIC_499,SA0174,BRYU005_SA0174,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 6 SAAC2-wVitaminMix-wVk-noGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-noGlucose,BRYU005
BRYU005_Pos_SA0176_QE2_HILIC_500,SA0176,BRYU005_SA0176,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 8 SAAC2-noVitaminMix-noVk-noGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Neg_SA0176_QE2_HILIC_501,SA0176,BRYU005_SA0176,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 8 SAAC2-noVitaminMix-noVk-noGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Pos_SA0165_QE2_HILIC_502,SA0165,BRYU005_SA0165,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 21 SAAC2-wSugarMix-noAA-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA-wBileAcids,BRYU005
BRYU005_Neg_SA0165_QE2_HILIC_503,SA0165,BRYU005_SA0165,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 21 SAAC2-wSugarMix-noAA-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA-wBileAcids,BRYU005
BRYU005_Pos_SA0186_QE2_HILIC_508,SA0186,BRYU005_SA0186,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 18 SAAC2-noAA-wMucin passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin,BRYU005
BRYU005_Neg_SA0186_QE2_HILIC_509,SA0186,BRYU005_SA0186,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 18 SAAC2-noAA-wMucin passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin,BRYU005
BRYU005_Pos_SA0180_QE2_HILIC_510,SA0180,BRYU005_SA0180,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 12 SAAC2-wSugarMix passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix,BRYU005
BRYU005_Neg_SA0180_QE2_HILIC_511,SA0180,BRYU005_SA0180,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 12 SAAC2-wSugarMix passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix,BRYU005
BRYU005_Pos_SA0204_QE2_HILIC_512,SA0204,BRYU005_SA0204,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 12 SAAC2-wSugarMix passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix,BRYU005
BRYU005_Neg_SA0204_QE2_HILIC_513,SA0204,BRYU005_SA0204,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 12 SAAC2-wSugarMix passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix,BRYU005
BRYU005_Pos_SA0215_QE2_HILIC_514,SA0215,BRYU005_SA0215,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 23 SAAC2-wSugarMix-onlyAAA-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA-wBileAcids,BRYU005
BRYU005_Neg_SA0215_QE2_HILIC_515,SA0215,BRYU005_SA0215,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 23 SAAC2-wSugarMix-onlyAAA-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA-wBileAcids,BRYU005
BRYU005_Pos_SA0189_QE2_HILIC_516,SA0189,BRYU005_SA0189,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 21 SAAC2-wSugarMix-noAA-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA-wBileAcids,BRYU005
BRYU005_Neg_SA0189_QE2_HILIC_517,SA0189,BRYU005_SA0189,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 21 SAAC2-wSugarMix-noAA-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA-wBileAcids,BRYU005
BRYU005_Pos_SA0175_QE2_HILIC_518,SA0175,BRYU005_SA0175,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 7 SAAC2-wVitaminMix-wVk-wGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-wGlucose,BRYU005
BRYU005_Neg_SA0175_QE2_HILIC_519,SA0175,BRYU005_SA0175,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 7 SAAC2-wVitaminMix-wVk-wGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-wGlucose,BRYU005
BRYU005_Pos_SA0161_QE2_HILIC_520,SA0161,BRYU005_SA0161,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 17 SAAC2-noAA-wPeptone passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wPeptone,BRYU005
BRYU005_Neg_SA0161_QE2_HILIC_521,SA0161,BRYU005_SA0161,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 17 SAAC2-noAA-wPeptone passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wPeptone,BRYU005
BRYU005_Pos_SA0199_QE2_HILIC_522,SA0199,BRYU005_SA0199,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 7 SAAC2-wVitaminMix-wVk-wGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-wGlucose,BRYU005
BRYU005_Neg_SA0199_QE2_HILIC_523,SA0199,BRYU005_SA0199,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 7 SAAC2-wVitaminMix-wVk-wGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-wGlucose,BRYU005
BRYU005_Pos_SA0216_QE2_HILIC_524,SA0216,BRYU005_SA0216,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 24 SAAC2-noAA-wMucin-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin-wBileAcids,BRYU005
BRYU005_Neg_SA0216_QE2_HILIC_525,SA0216,BRYU005_SA0216,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 24 SAAC2-noAA-wMucin-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin-wBileAcids,BRYU005
